Date,Open,High,Low,Close,Adj Close,Volume
2014-05-27,0.925840,0.927730,0.923702,0.925669,0.925669,0
2014-05-28,0.926612,0.927128,0.921574,0.926526,0.926526,0
2014-05-29,0.922509,0.931272,0.921914,0.922935,0.922935,0
2014-05-30,0.931099,0.932923,0.929023,0.931099,0.931099,0
2014-06-02,0.930060,0.930839,0.923532,0.929973,0.929973,0
2014-06-03,0.923788,0.928936,0.923361,0.923702,0.923702,0
2014-06-04,0.926012,0.929023,0.925326,0.926183,0.926183,0
2014-06-05,0.927558,0.932662,0.926097,0.927386,0.927386,0
2014-06-06,0.932749,0.935804,0.932140,0.932662,0.932662,0
2014-06-09,0.934143,0.936680,0.933881,0.933532,0.933532,0
2014-06-10,0.934317,0.938350,0.934317,0.934405,0.934405,0
2014-06-11,0.937119,0.940734,0.936593,0.937207,0.937207,0
2014-06-12,0.937998,0.943841,0.936944,0.938174,0.938174,0
2014-06-13,0.942329,0.942596,0.937734,0.942596,0.942596,0
2014-06-16,0.939320,0.941620,0.937471,0.939143,0.939143,0
2014-06-17,0.939232,0.939585,0.933184,0.939496,0.939496,0
2014-06-18,0.933707,0.935016,0.933010,0.933707,0.933707,0
2014-06-19,0.939850,0.943218,0.939673,0.940026,0.940026,0
2014-06-20,0.939761,0.941620,0.937972,0.940026,0.940026,0
2014-06-23,0.938438,0.944733,0.938438,0.938703,0.938703,0
2014-06-24,0.941974,0.943218,0.937383,0.941974,0.941974,0
2014-06-25,0.936417,0.939850,0.935629,0.936680,0.936680,0
2014-06-26,0.940557,0.942063,0.939673,0.940557,0.940557,0
2014-06-27,0.940822,0.944109,0.940822,0.940911,0.940911,0
2014-06-30,0.941442,0.943841,0.938879,0.941708,0.941708,0
2014-07-01,0.943040,0.949397,0.941620,0.942951,0.942951,0
2014-07-02,0.949307,0.949668,0.943129,0.949217,0.949217,0
2014-07-03,0.943485,0.944198,0.933358,0.943485,0.943485,0
2014-07-04,0.934929,0.936768,0.934579,0.935016,0.935016,0
2014-07-07,0.935804,0.937383,0.934230,0.936067,0.936067,0
2014-07-08,0.937207,0.941531,0.937207,0.937295,0.937295,0
2014-07-09,0.941176,0.941620,0.939055,0.941088,0.941088,0
2014-07-10,0.942152,0.943396,0.936154,0.941974,0.941974,0
2014-07-11,0.938703,0.940999,0.937734,0.938703,0.938703,0
2014-07-14,0.938350,0.940468,0.938350,0.938350,0.938350,0
2014-07-15,0.939408,0.940026,0.935235,0.939408,0.939408,0
2014-07-16,0.936242,0.937032,0.933097,0.936330,0.936330,0
2014-07-17,0.936768,0.939232,0.935366,0.936680,0.936680,0
2014-07-18,0.934929,0.940557,0.933881,0.935104,0.935104,0
2014-07-21,0.939585,0.939938,0.937207,0.939585,0.939585,0
2014-07-22,0.936768,0.942152,0.936330,0.936768,0.936768,0
2014-07-23,0.939055,0.945537,0.938350,0.938879,0.938879,0
2014-07-24,0.944109,0.947059,0.941442,0.944109,0.944109,0
2014-07-25,0.941797,0.942596,0.940115,0.941708,0.941708,0
2014-07-28,0.940203,0.941354,0.938615,0.940203,0.940203,0
2014-07-29,0.941088,0.941708,0.937559,0.941176,0.941176,0
2014-07-30,0.938527,0.938879,0.931185,0.938615,0.938615,0
2014-07-31,0.932662,0.933184,0.928160,0.932575,0.932575,0
2014-08-01,0.930060,0.933532,0.927730,0.930233,0.930233,0
2014-08-04,0.931185,0.933219,0.931099,0.931272,0.931272,0
2014-08-05,0.933271,0.934405,0.929800,0.933271,0.933271,0
2014-08-06,0.930319,0.933097,0.929368,0.930492,0.930492,0
2014-08-07,0.934842,0.935804,0.926097,0.934667,0.934667,0
2014-08-08,0.926526,0.928591,0.924214,0.926612,0.926612,0
2014-08-11,0.927816,0.928678,0.926183,0.927902,0.927902,0
2014-08-12,0.926269,0.927472,0.924898,0.926441,0.926441,0
2014-08-13,0.926784,0.932140,0.926784,0.927042,0.927042,0
2014-08-14,0.930579,0.932749,0.928936,0.930752,0.930752,0
2014-08-15,0.931532,0.933532,0.929973,0.931619,0.931619,0
2014-08-18,0.931619,0.933271,0.930925,0.931706,0.931706,0
2014-08-19,0.932314,0.934579,0.930665,0.932314,0.932314,0
2014-08-20,0.929887,0.931793,0.928160,0.929800,0.929800,0
2014-08-21,0.928850,0.931099,0.924214,0.928764,0.928764,0
2014-08-22,0.930146,0.933010,0.929541,0.930319,0.930319,0
2014-08-25,0.929800,0.932401,0.929282,0.930060,0.930060,0
2014-08-26,0.927730,0.933358,0.927386,0.927816,0.927816,0
2014-08-27,0.931793,0.935541,0.931185,0.931706,0.931706,0
2014-08-28,0.933620,0.937559,0.933358,0.933620,0.933620,0
2014-08-29,0.935016,0.936417,0.933358,0.935541,0.935541,0
2014-09-01,0.933010,0.935279,0.932749,0.933010,0.933010,0
2014-09-02,0.933184,0.933707,0.927042,0.933532,0.933532,0
2014-09-03,0.927902,0.935016,0.926612,0.927988,0.927988,0
2014-09-04,0.933968,0.939232,0.933097,0.933968,0.933968,0
2014-09-05,0.933445,0.939938,0.933445,0.933620,0.933620,0
2014-09-08,0.936505,0.937559,0.929454,0.936330,0.936330,0
2014-09-09,0.927902,0.929109,0.919118,0.927816,0.927816,0
2014-09-10,0.920810,0.922084,0.911494,0.920726,0.920726,0
2014-09-11,0.915667,0.921829,0.909753,0.915667,0.915667,0
2014-09-12,0.909753,0.909835,0.903261,0.909918,0.909918,0
2014-09-15,0.901226,0.905059,0.898553,0.901469,0.901469,0
2014-09-16,0.903424,0.909835,0.899200,0.903669,0.903669,0
2014-09-17,0.908183,0.908513,0.901957,0.908595,0.908595,0
2014-09-18,0.896298,0.899281,0.892937,0.895897,0.895897,0
2014-09-19,0.898392,0.899442,0.893096,0.898311,0.898311,0
2014-09-22,0.894135,0.895175,0.885661,0.894135,0.894135,0
2014-09-23,0.887784,0.892937,0.883704,0.887784,0.887784,0
2014-09-24,0.885583,0.889838,0.884017,0.885583,0.885583,0
2014-09-25,0.885897,0.886997,0.878735,0.885975,0.885975,0
2014-09-26,0.880514,0.881523,0.875044,0.880514,0.880514,0
2014-09-29,0.873820,0.874891,0.868734,0.873591,0.873591,0
2014-09-30,0.871004,0.876808,0.869717,0.871688,0.871688,0
2014-10-01,0.874049,0.874891,0.866476,0.873744,0.873744,0
2014-10-02,0.874432,0.881834,0.874355,0.874623,0.874623,0
2014-10-03,0.879507,0.880669,0.864454,0.879507,0.879507,0
2014-10-06,0.866326,0.874967,0.866326,0.866326,0.866326,0
2014-10-07,0.877039,0.883392,0.872981,0.876962,0.876962,0
2014-10-08,0.881057,0.881912,0.874661,0.881057,0.881057,0
2014-10-09,0.883783,0.889996,0.877270,0.883939,0.883939,0
2014-10-10,0.876347,0.878580,0.869036,0.876271,0.876271,0
2014-10-13,0.867754,0.878735,0.865726,0.867830,0.867830,0
2014-10-14,0.875503,0.881290,0.872144,0.875580,0.875580,0
2014-10-15,0.870928,0.883002,0.867980,0.870928,0.870928,0
2014-10-16,0.879275,0.881446,0.868961,0.879275,0.879275,0
2014-10-17,0.877501,0.880669,0.873820,0.877193,0.877193,0
2014-10-20,0.875657,0.879740,0.875044,0.875810,0.875810,0
2014-10-21,0.877655,0.883002,0.877116,0.877809,0.877809,0
2014-10-22,0.876655,0.881523,0.876347,0.877116,0.877116,0
2014-10-23,0.876808,0.880592,0.875243,0.876732,0.876732,0
2014-10-24,0.875580,0.882379,0.872448,0.875657,0.875657,0
2014-10-27,0.880592,0.882379,0.879044,0.880437,0.880437,0
2014-10-28,0.880592,0.887942,0.880282,0.880437,0.880437,0
2014-10-29,0.886289,0.891186,0.885426,0.886132,0.886132,0
2014-10-30,0.876962,0.882613,0.875810,0.876808,0.876808,0
2014-10-31,0.882846,0.884486,0.876578,0.882457,0.882457,0
2014-11-03,0.875273,0.876194,0.869036,0.875350,0.875350,0
2014-11-04,0.869112,0.875120,0.865351,0.869490,0.869490,0
2014-11-05,0.874661,0.875580,0.856678,0.874967,0.874967,0
2014-11-06,0.857854,0.862813,0.855652,0.857927,0.857927,0
2014-11-07,0.856164,0.863707,0.854190,0.856164,0.856164,0
2014-11-10,0.864379,0.868508,0.863334,0.864454,0.864454,0
2014-11-11,0.862664,0.865876,0.859254,0.862962,0.862962,0
2014-11-12,0.870474,0.874814,0.866927,0.870625,0.870625,0
2014-11-13,0.871080,0.876117,0.867604,0.871232,0.871232,0
2014-11-14,0.870777,0.873362,0.865276,0.870724,0.870724,0
2014-11-17,0.875197,0.879507,0.869792,0.874967,0.874967,0
2014-11-18,0.870701,0.874814,0.868583,0.870853,0.870853,0
2014-11-19,0.871156,0.871156,0.861772,0.870928,0.870928,0
2014-11-20,0.860363,0.863409,0.856825,0.860141,0.860141,0
2014-11-21,0.862143,0.871992,0.860807,0.862366,0.862366,0
2014-11-24,0.867980,0.870322,0.861475,0.868206,0.868206,0
2014-11-25,0.860511,0.861623,0.851571,0.860511,0.860511,0
2014-11-26,0.855652,0.856604,0.848104,0.855725,0.855725,0
2014-11-27,0.853315,0.861549,0.853170,0.853242,0.853242,0
2014-11-28,0.852515,0.853607,0.848824,0.852442,0.852442,0
2014-12-01,0.843811,0.852878,0.842247,0.843811,0.843811,0
2014-12-02,0.847817,0.854117,0.843668,0.847817,0.847817,0
2014-12-03,0.845809,0.846740,0.839137,0.846024,0.846024,0
2014-12-04,0.839419,0.842957,0.835771,0.840124,0.840124,0
2014-12-05,0.838574,0.839490,0.832293,0.838645,0.838645,0
2014-12-08,0.830634,0.832501,0.826173,0.830910,0.830910,0
2014-12-09,0.830013,0.837030,0.822571,0.830013,0.830013,0
2014-12-10,0.829944,0.834934,0.826720,0.830013,0.830013,0
2014-12-11,0.833542,0.837451,0.823249,0.833403,0.833403,0
2014-12-12,0.824606,0.829875,0.822910,0.824810,0.824810,0
2014-12-15,0.821220,0.826925,0.820412,0.820951,0.820951,0
2014-12-16,0.821355,0.827404,0.820412,0.821625,0.821625,0
2014-12-17,0.822301,0.823520,0.814332,0.822504,0.822504,0
2014-12-18,0.812810,0.820345,0.811886,0.812546,0.812546,0
2014-12-19,0.816993,0.819269,0.815062,0.817327,0.817327,0
2014-12-22,0.814730,0.817394,0.813339,0.814929,0.814929,0
2014-12-23,0.811952,0.814730,0.809258,0.812282,0.812282,0
2014-12-24,0.811030,0.812414,0.810570,0.810964,0.810964,0
2014-12-25,0.811622,0.812876,0.811425,0.811622,0.811622,0
2014-12-26,0.811227,0.813471,0.811030,0.810898,0.810898,0
2014-12-29,0.811557,0.816393,0.811425,0.811622,0.811622,0
2014-12-30,0.813603,0.820008,0.812282,0.813670,0.813670,0
2014-12-31,0.818398,0.821693,0.816127,0.818398,0.818398,0
2015-01-01,0.817127,0.817127,0.816993,0.817127,0.817127,0
2015-01-02,0.818197,0.818465,0.810373,0.817795,0.817795,0
2015-01-05,0.807363,0.810767,0.803859,0.806777,0.806777,0
2015-01-06,0.809520,0.815927,0.808865,0.809979,0.809979,0
2015-01-07,0.807885,0.808277,0.803729,0.808016,0.808016,0
2015-01-08,0.807885,0.812546,0.807885,0.807559,0.807559,0
2015-01-09,0.811425,0.819672,0.811096,0.811425,0.811425,0
2015-01-12,0.822233,0.825628,0.813273,0.822233,0.822233,0
2015-01-13,0.815395,0.819807,0.813008,0.815062,0.815062,0
2015-01-14,0.817127,0.819001,0.807037,0.817394,0.817394,0
2015-01-15,0.813537,0.829394,0.813471,0.814465,0.814465,0
2015-01-16,0.822368,0.825696,0.817060,0.822368,0.822368,0
2015-01-19,0.822707,0.824334,0.819739,0.822707,0.822707,0
2015-01-20,0.819538,0.821828,0.816060,0.819538,0.819538,0
2015-01-21,0.816527,0.823520,0.813736,0.816527,0.816527,0
2015-01-22,0.810045,0.813537,0.805802,0.810110,0.810110,0
2015-01-23,0.801732,0.804699,0.788395,0.801989,0.801989,0
2015-01-26,0.788146,0.792833,0.787526,0.787588,0.787588,0
2015-01-27,0.792581,0.797512,0.790701,0.792205,0.792205,0
2015-01-28,0.791766,0.802375,0.790202,0.792142,0.792142,0
2015-01-29,0.789079,0.790639,0.776880,0.789266,0.789266,0
2015-01-30,0.778210,0.779849,0.773395,0.778210,0.778210,0
2015-02-02,0.778028,0.782963,0.776699,0.778210,0.778210,0
2015-02-03,0.779910,0.782840,0.762776,0.780153,0.780153,0
2015-02-04,0.775735,0.784683,0.774473,0.776277,0.776277,0
2015-02-05,0.775916,0.782718,0.773694,0.776096,0.776096,0
2015-02-06,0.780092,0.787402,0.778574,0.779970,0.779970,0
2015-02-09,0.776398,0.783699,0.774953,0.776096,0.776096,0
2015-02-10,0.779666,0.784191,0.775074,0.779910,0.779910,0
2015-02-11,0.778331,0.779484,0.769527,0.778392,0.778392,0
2015-02-12,0.772260,0.772857,0.764818,0.772260,0.772260,0
2015-02-13,0.775675,0.779302,0.772917,0.775675,0.775675,0
2015-02-16,0.776880,0.779606,0.776759,0.776578,0.776578,0
2015-02-17,0.775855,0.783024,0.775855,0.775675,0.775675,0
2015-02-18,0.781250,0.783147,0.777484,0.781189,0.781189,0
2015-02-19,0.780884,0.784437,0.775855,0.780823,0.780823,0
2015-02-20,0.779849,0.784991,0.779180,0.779545,0.779545,0
2015-02-23,0.784560,0.784683,0.778271,0.784621,0.784621,0
2015-02-24,0.779910,0.781800,0.773994,0.779970,0.779970,0
2015-02-25,0.783208,0.790202,0.783208,0.783331,0.783331,0
2015-02-26,0.788519,0.791264,0.781677,0.788395,0.788395,0
2015-02-27,0.780275,0.783515,0.777968,0.780579,0.780579,0
2015-03-02,0.778755,0.779970,0.775855,0.778574,0.778574,0
2015-03-03,0.775735,0.784461,0.775374,0.775675,0.775675,0
2015-03-04,0.781983,0.785978,0.780701,0.782044,0.782044,0
2015-03-05,0.782473,0.784129,0.777001,0.782350,0.782350,0
2015-03-06,0.778695,0.784437,0.771665,0.778513,0.778513,0
2015-03-09,0.772082,0.773994,0.768758,0.772260,0.772260,0
2015-03-10,0.768403,0.768521,0.761383,0.768521,0.768521,0
2015-03-11,0.764059,0.764526,0.756315,0.764175,0.764175,0
2015-03-12,0.760341,0.772798,0.757518,0.760572,0.760572,0
2015-03-13,0.770594,0.770772,0.761093,0.770653,0.770653,0
2015-03-16,0.761847,0.768108,0.761847,0.761615,0.761615,0
2015-03-17,0.764351,0.766577,0.761499,0.764409,0.764409,0
2015-03-18,0.762137,0.765404,0.759301,0.762311,0.762311,0
2015-03-19,0.777726,0.780884,0.761847,0.777847,0.777847,0
2015-03-20,0.766225,0.776277,0.765052,0.765814,0.765814,0
2015-03-23,0.778392,0.785299,0.776578,0.778392,0.778392,0
2015-03-24,0.787588,0.793714,0.784314,0.787526,0.787526,0
2015-03-25,0.786473,0.790264,0.784437,0.786287,0.786287,0
2015-03-26,0.783208,0.788519,0.780153,0.783024,0.783024,0
2015-03-27,0.783024,0.783392,0.775254,0.783392,0.783392,0
2015-03-30,0.773575,0.773994,0.763417,0.773455,0.773455,0
2015-03-31,0.765568,0.766284,0.759244,0.765814,0.765814,0
2015-04-01,0.761789,0.766166,0.758610,0.761383,0.761383,0
2015-04-02,0.760456,0.760688,0.753523,0.760688,0.760688,0
2015-04-03,0.758208,0.768817,0.757289,0.758208,0.758208,0
2015-04-06,0.764117,0.766695,0.761093,0.764409,0.764409,0
2015-04-07,0.759025,0.771248,0.757863,0.759013,0.759013,0
2015-04-08,0.763942,0.772678,0.763884,0.764292,0.764292,0
2015-04-09,0.768403,0.773994,0.766225,0.768462,0.768462,0
2015-04-10,0.770416,0.772320,0.764000,0.770416,0.770416,0
2015-04-13,0.766577,0.767283,0.755344,0.766930,0.766930,0
2015-04-14,0.758898,0.764935,0.755744,0.758725,0.758725,0
2015-04-15,0.761562,0.763825,0.757346,0.761441,0.761441,0
2015-04-16,0.767695,0.779672,0.767636,0.767872,0.767872,0
2015-04-17,0.778816,0.784375,0.776156,0.778938,0.778938,0
2015-04-20,0.780640,0.782718,0.771486,0.780945,0.780945,0
2015-04-21,0.772082,0.775434,0.768521,0.772260,0.772260,0
2015-04-22,0.771307,0.780884,0.770772,0.771545,0.771545,0
2015-04-23,0.774593,0.778574,0.771307,0.775014,0.775014,0
2015-04-24,0.777484,0.784006,0.776518,0.777726,0.777726,0
2015-04-27,0.783392,0.786906,0.779484,0.783331,0.783331,0
2015-04-28,0.786658,0.801925,0.786102,0.786720,0.786720,0
2015-04-29,0.799808,0.807559,0.797830,0.799680,0.799680,0
2015-04-30,0.799488,0.802182,0.786473,0.799488,0.799488,0
2015-05-01,0.789889,0.790576,0.780884,0.790326,0.790326,0
2015-05-04,0.782656,0.785176,0.780457,0.783024,0.783024,0
2015-05-05,0.784129,0.795292,0.780457,0.784314,0.784314,0
2015-05-06,0.793210,0.803084,0.792833,0.793525,0.793525,0
2015-05-07,0.795418,0.800576,0.790826,0.795672,0.795672,0
2015-05-08,0.789889,0.796813,0.786782,0.790139,0.790139,0
2015-05-11,0.792267,0.793399,0.787836,0.792581,0.792581,0
2015-05-12,0.789640,0.799424,0.788830,0.789952,0.789952,0
2015-05-13,0.798977,0.812480,0.796559,0.799041,0.799041,0
2015-05-14,0.811227,0.816326,0.806517,0.811293,0.811293,0
2015-05-15,0.808473,0.809192,0.799872,0.808669,0.808669,0
2015-05-18,0.804505,0.804699,0.798403,0.804699,0.804699,0
2015-05-19,0.799360,0.800961,0.790826,0.799488,0.799488,0
2015-05-20,0.792330,0.793714,0.787030,0.792205,0.792205,0
2015-05-21,0.788022,0.791390,0.786968,0.787836,0.787836,0
2015-05-22,0.790202,0.793210,0.782105,0.790202,0.790202,0
2015-05-25,0.781189,0.784129,0.780518,0.781189,0.781189,0
2015-05-26,0.782350,0.784314,0.773814,0.782718,0.782718,0
2015-05-27,0.774893,0.776880,0.769349,0.774473,0.774473,0
2015-05-28,0.773634,0.775976,0.761847,0.773515,0.773515,0
2015-05-29,0.765755,0.767519,0.763301,0.765814,0.765814,0
2015-06-01,0.764000,0.766871,0.760514,0.764526,0.764526,0
2015-06-02,0.761499,0.776940,0.761499,0.761499,0.761499,0
2015-06-03,0.776217,0.781861,0.775494,0.776398,0.776398,0
2015-06-04,0.776940,0.778089,0.766577,0.777484,0.777484,0
2015-06-05,0.768758,0.772320,0.760225,0.768817,0.768817,0
2015-06-08,0.761731,0.765990,0.760803,0.762137,0.762137,0
2015-06-09,0.768699,0.772201,0.764877,0.768817,0.768817,0
2015-06-10,0.769290,0.778574,0.764117,0.769112,0.769112,0
2015-06-11,0.772798,0.778877,0.770119,0.773156,0.773156,0
2015-06-12,0.775014,0.775855,0.768108,0.774887,0.774887,0
2015-06-15,0.772678,0.777726,0.770594,0.773036,0.773036,0
2015-06-16,0.775916,0.778028,0.772380,0.775795,0.775795,0
2015-06-17,0.774653,0.774953,0.766166,0.774713,0.774713,0
2015-06-18,0.772082,0.785114,0.771188,0.772559,0.772559,0
2015-06-19,0.778998,0.781006,0.773814,0.778998,0.778998,0
2015-06-22,0.776820,0.779788,0.773874,0.776578,0.776578,0
2015-06-23,0.772857,0.774773,0.768167,0.772857,0.772857,0
2015-06-24,0.774653,0.776820,0.768403,0.774234,0.774234,0
2015-06-25,0.770832,0.775314,0.770772,0.770951,0.770951,0
2015-06-26,0.773515,0.773575,0.763242,0.773395,0.773395,0
2015-06-29,0.762079,0.768521,0.761789,0.762660,0.762660,0
2015-06-30,0.767224,0.772499,0.766225,0.767283,0.767283,0
2015-07-01,0.769349,0.773694,0.765404,0.769408,0.769408,0
2015-07-02,0.763825,0.765873,0.759186,0.764175,0.764175,0
2015-07-03,0.763709,0.765228,0.751089,0.763884,0.763884,0
2015-07-06,0.748839,0.753125,0.746603,0.748447,0.748447,0
2015-07-07,0.747647,0.749850,0.740083,0.747882,0.747882,0
2015-07-08,0.745657,0.745657,0.737626,0.745823,0.745823,0
2015-07-09,0.742280,0.749176,0.739590,0.742225,0.742225,0
2015-07-10,0.746213,0.749681,0.741675,0.746102,0.746102,0
2015-07-13,0.742170,0.746491,0.738498,0.742501,0.742501,0
2015-07-14,0.739481,0.748223,0.738989,0.739481,0.739481,0
2015-07-15,0.744491,0.748951,0.736540,0.744602,0.744602,0
2015-07-16,0.737083,0.743826,0.735186,0.737354,0.737354,0
2015-07-17,0.741675,0.742225,0.736974,0.741510,0.741510,0
2015-07-20,0.736920,0.739919,0.733138,0.736920,0.736920,0
2015-07-21,0.737246,0.744657,0.734322,0.737550,0.737550,0
2015-07-22,0.742721,0.743716,0.736323,0.742501,0.742501,0
2015-07-23,0.737409,0.741895,0.735835,0.737517,0.737517,0
2015-07-24,0.735889,0.735998,0.726216,0.735619,0.735619,0
2015-07-27,0.727590,0.732386,0.726744,0.727590,0.727590,0
2015-07-28,0.727696,0.733192,0.725953,0.727590,0.727590,0
2015-07-29,0.734808,0.735024,0.729980,0.734700,0.734700,0
2015-07-30,0.729714,0.732279,0.726005,0.729874,0.729874,0
2015-07-31,0.729714,0.736377,0.723694,0.729448,0.729448,0
2015-08-03,0.730087,0.731422,0.726480,0.729980,0.729980,0
2015-08-04,0.727590,0.742887,0.726586,0.727590,0.727590,0
2015-08-05,0.737681,0.739262,0.733783,0.737626,0.737626,0
2015-08-06,0.735024,0.737626,0.731850,0.735294,0.735294,0
2015-08-07,0.734376,0.741015,0.733999,0.734538,0.734538,0
2015-08-10,0.739973,0.741015,0.735456,0.740192,0.740192,0
2015-08-11,0.741510,0.743882,0.728544,0.741400,0.741400,0
2015-08-12,0.731529,0.738825,0.722596,0.731048,0.731048,0
2015-08-13,0.738498,0.740796,0.732601,0.738116,0.738116,0
2015-08-14,0.737354,0.739809,0.735781,0.737517,0.737517,0
2015-08-17,0.736974,0.738880,0.734592,0.736920,0.736920,0
2015-08-18,0.737517,0.738607,0.732332,0.737083,0.737083,0
2015-08-19,0.734053,0.736594,0.731422,0.733999,0.733999,0
2015-08-20,0.735456,0.737083,0.728597,0.735456,0.735456,0
2015-08-21,0.733676,0.735619,0.729022,0.733730,0.733730,0
2015-08-24,0.725479,0.727696,0.707314,0.725847,0.725847,0
2015-08-25,0.717721,0.724900,0.716794,0.717206,0.717206,0
2015-08-26,0.710328,0.715308,0.708015,0.710530,0.710530,0
2015-08-27,0.712149,0.717875,0.710076,0.712454,0.712454,0
2015-08-28,0.717824,0.720617,0.712403,0.717412,0.717412,0
2015-08-31,0.713980,0.715922,0.708516,0.714082,0.714082,0
2015-09-01,0.711035,0.715001,0.702001,0.710934,0.710934,0
2015-09-02,0.701213,0.704225,0.698568,0.700918,0.700918,0
2015-09-03,0.704424,0.706115,0.699790,0.704722,0.704722,0
2015-09-04,0.702296,0.702296,0.691181,0.701902,0.701902,0
2015-09-07,0.693577,0.695120,0.691706,0.693577,0.693577,0
2015-09-08,0.694444,0.702691,0.693722,0.694637,0.694637,0
2015-09-09,0.703581,0.707114,0.702001,0.703779,0.703779,0
2015-09-10,0.696040,0.709019,0.695217,0.696573,0.696573,0
2015-09-11,0.707414,0.708215,0.703730,0.707114,0.707114,0
2015-09-14,0.710278,0.715308,0.706614,0.709975,0.709975,0
2015-09-15,0.716486,0.716794,0.708767,0.716076,0.716076,0
2015-09-16,0.712708,0.719891,0.712606,0.712809,0.712809,0
2015-09-17,0.720046,0.720617,0.714184,0.719994,0.719994,0
