Date,Open,High,Low,Close,Adj Close,Volume
2014-06-06,1.680813,1.684437,1.678275,1.681011,1.681011,0
2014-06-09,1.681096,1.683275,1.678557,1.680192,1.680192,0
2014-06-10,1.680390,1.681718,1.675098,1.680390,1.680390,0
2014-06-11,1.675210,1.679910,1.674173,1.675323,1.675323,0
2014-06-12,1.679148,1.686113,1.679120,1.678979,1.678979,0
2014-06-13,1.695634,1.699293,1.694197,1.695893,1.695893,0
2014-06-16,1.697879,1.700912,1.696209,1.697793,1.697793,0
2014-06-17,1.697908,1.698889,1.694284,1.697850,1.697850,0
2014-06-18,1.696295,1.699004,1.693423,1.695979,1.695979,0
2014-06-19,1.699726,1.706106,1.698831,1.699871,1.699871,0
2014-06-20,1.703520,1.706106,1.700738,1.704013,1.704013,0
2014-06-23,1.702070,1.704914,1.700362,1.702272,1.702272,0
2014-06-24,1.702475,1.703287,1.696871,1.702533,1.702533,0
2014-06-25,1.698110,1.700391,1.695375,1.698052,1.698052,0
2014-06-26,1.698398,1.704100,1.697476,1.698600,1.698600,0
2014-06-27,1.702330,1.705059,1.701201,1.702533,1.702533,0
2014-06-30,1.703606,1.711303,1.700941,1.703403,1.703403,0
2014-07-01,1.711010,1.716002,1.709752,1.710981,1.710981,0
2014-07-02,1.714766,1.717593,1.714237,1.714854,1.714854,0
2014-07-03,1.716237,1.716473,1.711391,1.716090,1.716090,0
2014-07-04,1.715295,1.718095,1.713297,1.715266,1.715266,0
2014-07-07,1.715501,1.715590,1.711186,1.715148,1.715148,0
2014-07-08,1.713502,1.715001,1.708964,1.713444,1.713444,0
2014-07-09,1.713855,1.714795,1.709899,1.714031,1.714031,0
2014-07-10,1.715825,1.716856,1.710659,1.715855,1.715855,0
2014-07-11,1.712974,1.715089,1.710103,1.713091,1.713091,0
2014-07-14,1.712299,1.714501,1.707155,1.712299,1.712299,0
2014-07-15,1.708934,1.718715,1.706223,1.708788,1.708788,0
2014-07-16,1.714296,1.715207,1.712211,1.714384,1.714384,0
2014-07-17,1.713943,1.714501,1.708934,1.713972,1.713972,0
2014-07-18,1.709314,1.711889,1.703955,1.709519,1.709519,0
2014-07-21,1.708993,1.710103,1.705786,1.709110,1.709110,0
2014-07-22,1.707213,1.708496,1.704710,1.707359,1.707359,0
2014-07-23,1.706514,1.709606,1.702562,1.706543,1.706543,0
2014-07-24,1.704129,1.705292,1.697073,1.704100,1.704100,0
2014-07-25,1.699120,1.699900,1.696497,1.699178,1.699178,0
2014-07-28,1.698197,1.699986,1.697447,1.698197,1.698197,0
2014-07-29,1.698427,1.699495,1.693681,1.698456,1.698456,0
2014-07-30,1.694829,1.695605,1.689075,1.694743,1.694743,0
2014-07-31,1.691275,1.692907,1.685971,1.691017,1.691017,0
2014-08-01,1.688990,1.689303,1.681973,1.689161,1.689161,0
2014-08-04,1.682793,1.684494,1.681463,1.682992,1.682992,0
2014-08-05,1.686653,1.688990,1.684863,1.686767,1.686767,0
2014-08-06,1.687821,1.688391,1.682397,1.687821,1.687821,0
2014-08-07,1.685403,1.686511,1.682425,1.685488,1.685488,0
2014-08-08,1.683020,1.683502,1.677402,1.682992,1.682992,0
2014-08-11,1.677796,1.679741,1.677402,1.677711,1.677711,0
2014-08-12,1.678613,1.681209,1.675940,1.678754,1.678754,0
2014-08-13,1.680588,1.682878,1.668697,1.680700,1.680700,0
2014-08-14,1.668892,1.669811,1.666083,1.668975,1.668975,0
2014-08-15,1.668613,1.670202,1.667723,1.668669,1.668669,0
2014-08-18,1.672101,1.674004,1.671486,1.672017,1.672017,0
2014-08-19,1.672409,1.672688,1.661406,1.672353,1.672353,0
2014-08-20,1.662179,1.667612,1.660412,1.662151,1.662151,0
2014-08-21,1.660192,1.660192,1.656589,1.660027,1.660027,0
2014-08-22,1.658210,1.659420,1.656507,1.657990,1.657990,0
2014-08-25,1.654999,1.659889,1.654944,1.655191,1.655191,0
2014-08-26,1.656699,1.659613,1.656699,1.657028,1.657028,0
2014-08-27,1.654780,1.660468,1.653959,1.654780,1.654780,0
2014-08-28,1.657468,1.661406,1.657248,1.657633,1.657633,0
2014-08-29,1.659008,1.661295,1.658017,1.658953,1.658953,0
2014-09-01,1.659228,1.664531,1.659090,1.659255,1.659255,0
2014-09-02,1.661599,1.661599,1.649348,1.661599,1.661599,0
2014-09-03,1.646931,1.649811,1.644466,1.646877,1.646877,0
2014-09-04,1.646118,1.646687,1.634655,1.646199,1.646199,0
2014-09-05,1.629461,1.633987,1.628585,1.629408,1.629408,0
2014-09-08,1.621744,1.623508,1.610695,1.621245,1.621245,0
2014-09-09,1.609787,1.614909,1.606787,1.609503,1.609503,0
2014-09-10,1.612487,1.616188,1.605497,1.612461,1.612461,0
2014-09-11,1.620378,1.626651,1.618699,1.620089,1.620089,0
2014-09-12,1.625039,1.626466,1.621850,1.625197,1.625197,0
2014-09-15,1.625831,1.626889,1.623008,1.625805,1.625805,0
2014-09-16,1.622771,1.629593,1.616606,1.622902,1.622902,0
2014-09-17,1.626651,1.635697,1.625593,1.626598,1.626598,0
2014-09-18,1.626995,1.640797,1.625540,1.626810,1.626810,0
2014-09-19,1.643007,1.652510,1.630497,1.643709,1.643709,0
2014-09-22,1.631348,1.636688,1.631348,1.631987,1.631987,0
2014-09-23,1.637010,1.641309,1.631029,1.637197,1.637197,0
2014-09-24,1.639532,1.641497,1.632866,1.639371,1.639371,0
2014-09-25,1.632760,1.634387,1.628002,1.632413,1.632413,0
2014-09-26,1.633293,1.633507,1.624089,1.633133,1.633133,0
2014-09-29,1.624511,1.627313,1.621771,1.623825,1.623825,0
2014-09-30,1.624194,1.628797,1.616998,1.624220,1.624220,0
2014-10-01,1.621455,1.624537,1.616763,1.621376,1.621376,0
2014-10-02,1.619302,1.624986,1.611500,1.619223,1.619223,0
2014-10-03,1.615796,1.615796,1.595405,1.616005,1.616005,0
2014-10-06,1.596373,1.602692,1.596297,1.596398,1.596398,0
2014-10-07,1.607562,1.612643,1.602847,1.607510,1.607510,0
2014-10-08,1.609140,1.610669,1.604261,1.608907,1.608907,0
2014-10-09,1.616501,1.622507,1.612513,1.616292,1.616292,0
2014-10-10,1.612279,1.613606,1.600999,1.612279,1.612279,0
2014-10-13,1.609140,1.612721,1.605343,1.609295,1.609295,0
2014-10-14,1.606787,1.608208,1.591014,1.606684,1.606684,0
2014-10-15,1.589497,1.601999,1.588007,1.589143,1.589143,0
2014-10-16,1.598849,1.606323,1.594311,1.599207,1.599207,0
2014-10-17,1.609891,1.612539,1.603181,1.609606,1.609606,0
2014-10-20,1.609192,1.615091,1.608208,1.609218,1.609218,0
2014-10-21,1.615431,1.618699,1.612591,1.615901,1.615901,0
2014-10-22,1.611240,1.613189,1.601794,1.611500,1.611500,0
2014-10-23,1.604518,1.605910,1.599667,1.604493,1.604493,0
2014-10-24,1.602667,1.609891,1.602205,1.602950,1.602950,0
2014-10-27,1.609192,1.614700,1.608726,1.609295,1.609295,0
2014-10-28,1.612565,1.618306,1.609036,1.612487,1.612487,0
2014-10-29,1.614231,1.616005,1.610565,1.614283,1.614283,0
2014-10-30,1.600358,1.602769,1.596704,1.600563,1.600563,0
2014-10-31,1.600000,1.601102,1.595278,1.600102,1.600102,0
2014-11-03,1.597214,1.601743,1.593194,1.597368,1.597368,0
2014-11-04,1.597597,1.601307,1.596602,1.597878,1.597878,0
2014-11-05,1.600512,1.602410,1.587755,1.600640,1.600640,0
2014-11-06,1.596526,1.600102,1.589067,1.596475,1.596475,0
2014-11-07,1.584309,1.585188,1.579804,1.584133,1.584133,0
2014-11-10,1.588335,1.591900,1.586748,1.588512,1.588512,0
2014-11-11,1.585012,1.587806,1.583707,1.585339,1.585339,0
2014-11-12,1.592712,1.594007,1.580278,1.592610,1.592610,0
2014-11-13,1.576939,1.578084,1.572772,1.576889,1.576889,0
2014-11-14,1.570278,1.570796,1.559697,1.570228,1.570228,0
2014-11-17,1.566784,1.573589,1.562476,1.566637,1.566637,0
2014-11-18,1.563991,1.567840,1.563111,1.564089,1.564089,0
2014-11-19,1.563062,1.569711,1.559600,1.562866,1.562866,0
2014-11-20,1.567349,1.573589,1.563379,1.567349,1.567349,0
2014-11-21,1.569391,1.571339,1.562988,1.569489,1.569489,0
2014-11-24,1.564676,1.570401,1.563062,1.564872,1.564872,0
2014-11-25,1.570105,1.572006,1.565117,1.569711,1.569711,0
2014-11-26,1.572179,1.580378,1.568381,1.572105,1.572105,0
2014-11-27,1.579005,1.581828,1.572698,1.578906,1.578906,0
2014-11-28,1.572599,1.573094,1.563795,1.572475,1.572475,0
2014-12-01,1.561670,1.576193,1.559138,1.561207,1.561207,0
2014-12-02,1.573292,1.574208,1.563942,1.573440,1.573440,0
2014-12-03,1.564651,1.571314,1.562134,1.564651,1.564651,0
2014-12-04,1.568898,1.571117,1.564798,1.569415,1.569415,0
2014-12-05,1.567939,1.569489,1.558021,1.567865,1.567865,0
2014-12-08,1.556808,1.563942,1.554388,1.556566,1.556566,0
2014-12-09,1.565190,1.570204,1.562940,1.565166,1.565166,0
2014-12-10,1.568406,1.572006,1.564921,1.568800,1.568800,0
2014-12-11,1.574803,1.575796,1.565607,1.574704,1.574704,0
2014-12-12,1.571734,1.574406,1.569908,1.572253,1.572253,0
2014-12-15,1.572896,1.574704,1.561207,1.572797,1.572797,0
2014-12-16,1.563599,1.577635,1.562280,1.564529,1.564529,0
2014-12-17,1.574357,1.574506,1.565092,1.574530,1.574530,0
2014-12-18,1.557487,1.566932,1.555500,1.557341,1.557341,0
2014-12-19,1.566932,1.568308,1.561890,1.567005,1.567005,0
2014-12-22,1.562940,1.566711,1.560208,1.562964,1.562964,0
2014-12-23,1.557996,1.560379,1.548995,1.557778,1.557778,0
2014-12-24,1.552168,1.555791,1.550700,1.552217,1.552217,0
2014-12-25,1.556202,1.558312,1.554509,1.556202,1.556202,0
2014-12-26,1.556130,1.556905,1.554002,1.556202,1.556202,0
2014-12-29,1.555307,1.558798,1.552482,1.555355,1.555355,0
2014-12-30,1.551590,1.557196,1.550219,1.551590,1.551590,0
2014-12-31,1.556590,1.562109,1.555234,1.556905,1.556905,0
2015-01-01,1.558094,1.558094,1.558094,1.558094,1.558094,0
2015-01-02,1.558021,1.558458,1.538746,1.557972,1.557972,0
2015-01-05,1.528608,1.532004,1.520612,1.528491,1.528491,0
2015-01-06,1.525832,1.527370,1.515795,1.525832,1.525832,0
2015-01-07,1.513638,1.515611,1.506796,1.513798,1.513798,0
2015-01-08,1.510711,1.511899,1.503624,1.510757,1.510757,0
2015-01-09,1.508705,1.516990,1.508500,1.508796,1.508796,0
2015-01-12,1.519203,1.519203,1.510277,1.518949,1.518949,0
2015-01-13,1.517405,1.519203,1.508000,1.517036,1.517036,0
2015-01-14,1.516898,1.526601,1.514693,1.517036,1.517036,0
2015-01-15,1.523368,1.526601,1.517197,1.523438,1.523438,0
2015-01-16,1.518395,1.523415,1.509274,1.518119,1.518119,0
2015-01-19,1.514394,1.518003,1.511990,1.514211,1.514211,0
2015-01-20,1.509206,1.519918,1.506069,1.509001,1.509001,0
2015-01-21,1.514601,1.517957,1.508637,1.514738,1.514738,0
2015-01-22,1.514693,1.521399,1.507114,1.514486,1.514486,0
2015-01-23,1.500600,1.502607,1.495461,1.501321,1.501321,0
2015-01-26,1.500195,1.507091,1.499340,1.499588,1.499588,0
2015-01-27,1.508705,1.522209,1.506501,1.508546,1.508546,0
2015-01-28,1.518857,1.521931,1.515657,1.518810,1.518810,0
2015-01-29,1.513959,1.516139,1.508387,1.514234,1.514234,0
2015-01-30,1.507977,1.509502,1.499498,1.507909,1.507909,0
2015-02-02,1.508409,1.508910,1.500825,1.508705,1.508705,0
2015-02-03,1.502765,1.511739,1.499205,1.502810,1.502810,0
2015-02-04,1.514394,1.524995,1.514371,1.514211,1.514211,0
2015-02-05,1.517911,1.531159,1.517151,1.518003,1.518003,0
2015-02-06,1.532144,1.535179,1.524111,1.532591,1.532591,0
2015-02-09,1.523995,1.526624,1.520566,1.523902,1.523902,0
2015-02-10,1.521584,1.525367,1.520150,1.521607,1.521607,0
2015-02-11,1.526042,1.530011,1.523392,1.526205,1.526205,0
2015-02-12,1.523972,1.538793,1.521838,1.524274,1.524274,0
2015-02-13,1.539124,1.542210,1.537303,1.539196,1.539196,0
2015-02-16,1.540310,1.544306,1.536996,1.540049,1.540049,0
2015-02-17,1.535697,1.540120,1.531863,1.535627,1.535627,0
2015-02-18,1.535202,1.545094,1.534401,1.535344,1.535344,0
2015-02-19,1.543519,1.546695,1.540761,1.543901,1.543901,0
2015-02-20,1.542305,1.543496,1.534707,1.541996,1.541996,0
2015-02-23,1.538722,1.545141,1.533390,1.538911,1.538911,0
2015-02-24,1.545332,1.546599,1.540737,1.545237,1.545237,0
2015-02-25,1.545595,1.553808,1.545571,1.545906,1.545906,0
2015-02-26,1.552843,1.555403,1.539907,1.552891,1.552891,0
2015-02-27,1.541759,1.545619,1.538698,1.541806,1.541806,0
2015-03-02,1.540618,1.542210,1.535438,1.540618,1.540618,0
2015-03-03,1.536098,1.539812,1.534613,1.535910,1.535910,0
2015-03-04,1.536807,1.537279,1.526321,1.536665,1.536665,0
2015-03-05,1.526461,1.526811,1.522464,1.526508,1.526508,0
2015-03-06,1.524832,1.525320,1.506001,1.524762,1.524762,0
2015-03-09,1.505797,1.512631,1.505208,1.505775,1.505775,0
2015-03-10,1.510871,1.510894,1.503759,1.510483,1.510483,0
2015-03-11,1.507614,1.509662,1.493496,1.508205,1.508205,0
2015-03-12,1.493607,1.502855,1.489625,1.493295,1.493295,0
2015-03-13,1.489270,1.489359,1.471454,1.489403,1.489403,0
2015-03-16,1.475514,1.481899,1.475013,1.475579,1.475579,0
2015-03-17,1.482470,1.484494,1.472971,1.482580,1.482580,0
2015-03-18,1.475100,1.477039,1.463700,1.475209,1.475209,0
2015-03-19,1.495998,1.501006,1.473188,1.496200,1.496200,0
2015-03-20,1.476429,1.492315,1.472537,1.476167,1.476167,0
2015-03-23,1.494523,1.495909,1.484230,1.494322,1.494322,0
2015-03-24,1.495618,1.498352,1.485663,1.495193,1.495193,0
2015-03-25,1.483591,1.495439,1.483591,1.483393,1.483393,0
2015-03-26,1.487741,1.499250,1.481481,1.487741,1.487741,0
2015-03-27,1.485685,1.492315,1.479947,1.485840,1.485840,0
2015-03-30,1.488516,1.488516,1.476233,1.488583,1.488583,0
2015-03-31,1.481021,1.486768,1.475797,1.480911,1.480911,0
2015-04-01,1.483393,1.487298,1.474709,1.482953,1.482953,0
2015-04-02,1.483503,1.486989,1.478175,1.483679,1.483679,0
2015-04-03,1.482975,1.494590,1.481262,1.483063,1.483063,0
2015-04-06,1.492270,1.498172,1.490291,1.493072,1.493072,0
2015-04-07,1.488959,1.491914,1.483239,1.489070,1.489070,0
2015-04-08,1.482206,1.497006,1.482206,1.482382,1.482382,0
2015-04-09,1.487719,1.488605,1.472971,1.487852,1.487852,0
2015-04-10,1.471735,1.472602,1.459002,1.471497,1.471497,0
2015-04-13,1.464086,1.467351,1.457365,1.464064,1.464064,0
2015-04-14,1.467136,1.480385,1.460707,1.466792,1.466792,0
2015-04-15,1.477279,1.480823,1.470588,1.477192,1.477192,0
2015-04-16,1.482909,1.493875,1.481481,1.482844,1.482844,0
2015-04-17,1.493094,1.505299,1.491869,1.492181,1.492181,0
2015-04-20,1.496513,1.498374,1.489314,1.496827,1.496827,0
2015-04-21,1.491091,1.495439,1.485884,1.490980,1.490980,0
2015-04-22,1.493094,1.508068,1.491714,1.493563,1.493563,0
2015-04-23,1.503398,1.505911,1.496558,1.503759,1.503759,0
2015-04-24,1.505095,1.518372,1.502991,1.505208,1.505208,0
2015-04-27,1.517520,1.523926,1.511030,1.517658,1.517658,0
2015-04-28,1.522510,1.533742,1.518372,1.522371,1.522371,0
2015-04-29,1.533390,1.548707,1.532896,1.533484,1.533484,0
2015-04-30,1.542567,1.549427,1.532567,1.542686,1.542686,0
2015-05-01,1.535579,1.539646,1.512608,1.535462,1.535462,0
2015-05-04,1.515611,1.517681,1.509183,1.514670,1.514670,0
2015-05-05,1.512219,1.520913,1.509434,1.512287,1.512287,0
2015-05-06,1.517036,1.529052,1.515611,1.517428,1.517428,0
2015-05-07,1.523949,1.525297,1.516829,1.524204,1.524204,0
2015-05-08,1.539693,1.552193,1.535792,1.540713,1.540713,0
2015-05-11,1.543901,1.559576,1.539883,1.543400,1.543400,0
2015-05-12,1.557948,1.570845,1.556009,1.557705,1.557705,0
2015-05-13,1.566809,1.576218,1.563550,1.567103,1.567103,0
2015-05-14,1.573812,1.581303,1.573094,1.574010,1.574010,0
2015-05-15,1.577337,1.580778,1.570500,1.577212,1.577212,0
2015-05-18,1.573911,1.573911,1.565484,1.574605,1.574605,0
2015-05-19,1.566392,1.567152,1.545595,1.566367,1.566367,0
2015-05-20,1.551590,1.559090,1.547700,1.551614,1.551614,0
2015-05-21,1.554267,1.570105,1.552747,1.554291,1.554291,0
2015-05-22,1.566097,1.569120,1.548707,1.566392,1.566392,0
2015-05-25,1.547748,1.550869,1.545906,1.547508,1.547508,0
2015-05-26,1.547197,1.547197,1.535674,1.547221,1.547221,0
2015-05-27,1.539598,1.543686,1.530761,1.539859,1.539859,0
2015-05-28,1.534896,1.538698,1.526484,1.535014,1.535014,0
2015-05-29,1.531910,1.534307,1.524158,1.531910,1.531910,0
2015-06-01,1.528795,1.530597,1.517451,1.528888,1.528888,0
2015-06-02,1.519780,1.534213,1.518349,1.519988,1.519988,0
2015-06-03,1.533507,1.537515,1.525553,1.533978,1.533978,0
2015-06-04,1.532684,1.544163,1.530690,1.532661,1.532661,0
2015-06-05,1.536240,1.536948,1.520219,1.536500,1.536500,0
2015-06-08,1.526531,1.530597,1.522302,1.526788,1.526788,0
2015-06-09,1.534495,1.538911,1.526019,1.534590,1.534590,0
2015-06-10,1.538722,1.555452,1.537114,1.539409,1.539409,0
2015-06-11,1.550003,1.552072,1.543210,1.549691,1.549691,0
2015-06-12,1.551807,1.559819,1.546838,1.550893,1.550893,0
2015-06-15,1.556105,1.556662,1.548947,1.556154,1.556154,0
2015-06-16,1.559697,1.564945,1.554485,1.559600,1.559600,0
2015-06-17,1.564211,1.575597,1.562988,1.563966,1.563966,0
2015-06-18,1.584811,1.593143,1.581028,1.584811,1.584811,0
2015-06-19,1.588007,1.589800,1.583732,1.587881,1.587881,0
2015-06-22,1.587302,1.591090,1.580778,1.588512,1.588512,0
2015-06-23,1.582804,1.583005,1.572574,1.582930,1.582930,0
2015-06-24,1.573911,1.580528,1.567644,1.574109,1.574109,0
2015-06-25,1.570549,1.577013,1.568111,1.570993,1.570993,0
2015-06-26,1.574803,1.576541,1.571339,1.574506,1.574506,0
2015-06-29,1.569612,1.578906,1.568627,1.569317,1.569317,0
2015-06-30,1.572995,1.577536,1.569859,1.573193,1.573193,0
2015-07-01,1.568997,1.571833,1.561548,1.568701,1.568701,0
2015-07-02,1.560525,1.563795,1.556614,1.560501,1.560501,0
2015-07-03,1.561012,1.564456,1.556832,1.561305,1.561305,0
2015-07-06,1.555500,1.562500,1.553519,1.555597,1.555597,0
2015-07-07,1.560111,1.560598,1.541782,1.560208,1.560208,0
2015-07-08,1.546097,1.547030,1.533907,1.546288,1.546288,0
2015-07-09,1.536877,1.542020,1.536004,1.536996,1.536996,0
2015-07-10,1.537114,1.555210,1.536901,1.537397,1.537397,0
2015-07-13,1.551903,1.559090,1.549619,1.551590,1.551590,0
2015-07-14,1.548012,1.562256,1.545356,1.548227,1.548227,0
2015-07-15,1.563795,1.567398,1.558118,1.563697,1.563697,0
2015-07-16,1.562598,1.565092,1.556396,1.563404,1.563404,0
2015-07-17,1.561305,1.567226,1.556178,1.561305,1.561305,0
2015-07-20,1.560452,1.562988,1.554002,1.560038,1.560038,0
2015-07-21,1.557123,1.559333,1.553277,1.557390,1.557390,0
2015-07-22,1.555621,1.564456,1.555331,1.555597,1.555597,0
2015-07-23,1.561475,1.567152,1.551879,1.561402,1.561402,0
2015-07-24,1.552193,1.552795,1.547149,1.551952,1.551952,0
2015-07-27,1.552409,1.559576,1.549427,1.552289,1.552289,0
2015-07-28,1.556493,1.561768,1.553277,1.556420,1.556420,0
2015-07-29,1.561085,1.568874,1.559090,1.561110,1.561110,0
2015-07-30,1.559989,1.563966,1.557996,1.560208,1.560208,0
2015-07-31,1.560476,1.567644,1.555452,1.560428,1.560428,0
2015-08-03,1.562305,1.564700,1.556905,1.562695,1.562695,0
2015-08-04,1.559090,1.562988,1.556662,1.559041,1.559041,0
2015-08-05,1.556590,1.564994,1.552940,1.556905,1.556905,0
2015-08-06,1.560598,1.563795,1.547269,1.560598,1.560598,0
2015-08-07,1.551301,1.554002,1.542710,1.551422,1.551422,0
2015-08-10,1.549211,1.554896,1.546025,1.549403,1.549403,0
2015-08-11,1.558798,1.561524,1.555791,1.558531,1.558531,0
2015-08-12,1.558603,1.566171,1.553712,1.558409,1.558409,0
2015-08-13,1.561402,1.563722,1.557875,1.561597,1.561597,0
2015-08-14,1.561524,1.565925,1.559308,1.561792,1.561792,0
2015-08-17,1.564994,1.568997,1.558191,1.565190,1.565190,0
2015-08-18,1.558603,1.571833,1.556420,1.558506,1.558506,0
2015-08-19,1.566588,1.569859,1.563722,1.566490,1.566490,0
2015-08-20,1.568504,1.570302,1.561036,1.568308,1.568308,0
2015-08-21,1.568997,1.572500,1.566416,1.569095,1.569095,0
2015-08-24,1.566760,1.580478,1.563306,1.567791,1.567791,0
2015-08-25,1.576392,1.581778,1.568603,1.576293,1.576293,0
2015-08-26,1.570302,1.572105,1.548227,1.569588,1.569588,0
2015-08-27,1.548060,1.550989,1.537752,1.548203,1.548203,0
2015-08-28,1.541188,1.544592,1.533978,1.541402,1.541402,0
2015-08-31,1.541711,1.544163,1.535862,1.541806,1.541806,0
2015-09-01,1.536500,1.540832,1.530456,1.536311,1.536311,0
2015-09-02,1.530339,1.532097,1.526904,1.530526,1.530526,0
2015-09-03,1.530690,1.531511,1.522279,1.530807,1.530807,0
2015-09-04,1.525995,1.526088,1.517082,1.526205,1.526205,0
2015-09-07,1.519410,1.529052,1.517451,1.520103,1.520103,0
2015-09-08,1.527511,1.541545,1.527511,1.528304,1.528304,0
2015-09-09,1.539812,1.540595,1.535155,1.540191,1.540191,0
2015-09-10,1.536098,1.547700,1.534448,1.535792,1.535792,0
2015-09-11,1.544187,1.546408,1.540500,1.544211,1.544211,0
2015-09-14,1.544712,1.547293,1.537988,1.544807,1.544807,0
2015-09-15,1.542900,1.545834,1.535155,1.542710,1.542710,0
2015-09-16,1.534590,1.552795,1.533272,1.534495,1.534495,0
2015-09-17,1.551494,1.555089,1.548947,1.551807,1.551807,0
2015-09-18,1.557099,1.565925,1.556202,1.556905,1.556905,0
2015-09-21,1.552482,1.556905,1.548371,1.552891,1.552891,0
2015-09-22,1.550820,1.553109,1.534448,1.550820,1.550820,0
2015-09-23,1.535509,1.536570,1.522534,1.535391,1.535391,0
2015-09-24,1.525064,1.528818,1.520311,1.525204,1.525204,0
2015-09-25,1.523090,1.526019,1.514693,1.522696,1.522696,0
2015-09-28,1.520496,1.523717,1.516300,1.520173,1.520173,0
2015-09-29,1.516691,1.520681,1.513775,1.516507,1.516507,0
2015-09-30,1.515795,1.521375,1.511030,1.515795,1.515795,0
2015-10-01,1.512287,1.518142,1.511259,1.512402,1.512402,0
2015-10-02,1.514096,1.523926,1.513821,1.513913,1.513913,0
2015-10-05,1.518741,1.524158,1.516530,1.519410,1.519410,0
2015-10-06,1.515427,1.523693,1.514234,1.515496,1.515496,0
2015-10-07,1.522951,1.532802,1.522696,1.522603,1.522603,0
2015-10-08,1.531792,1.537279,1.526484,1.531558,1.531558,0
2015-10-09,1.535202,1.538698,1.530222,1.535132,1.535132,0
2015-10-12,1.532191,1.537492,1.531792,1.532309,1.532309,0
2015-10-13,1.533766,1.538935,1.520450,1.533789,1.533789,0
2015-10-14,1.525623,1.544879,1.525576,1.525809,1.525809,0
2015-10-15,1.547796,1.550869,1.542020,1.548012,1.548012,0
2015-10-16,1.547293,1.548707,1.543448,1.547197,1.547197,0
2015-10-19,1.543805,1.549691,1.542972,1.543805,1.543805,0
2015-10-20,1.547508,1.550628,1.545834,1.547197,1.547197,0
2015-10-21,1.544807,1.547988,1.541782,1.544903,1.544903,0
2015-10-22,1.542091,1.550628,1.539172,1.542448,1.542448,0
2015-10-23,1.538604,1.542091,1.532896,1.538367,1.538367,0
2015-10-26,1.531698,1.538107,1.531394,1.531745,1.531745,0
2015-10-27,1.535603,1.536193,1.528584,1.535792,1.535792,0
2015-10-28,1.531206,1.534802,1.528024,1.531300,1.531300,0
2015-10-29,1.526997,1.531159,1.524599,1.527184,1.527184,0
2015-10-30,1.532191,1.544402,1.531206,1.532379,1.532379,0
2015-11-02,1.544211,1.549907,1.542305,1.544163,1.544163,0
2015-11-03,1.542305,1.544640,1.536193,1.542401,1.542401,0
2015-11-04,1.541996,1.543925,1.537090,1.541925,1.541925,0
2015-11-05,1.539101,1.540120,1.522696,1.539006,1.539006,0
2015-11-06,1.521098,1.522024,1.503759,1.521005,1.521005,0
2015-11-09,1.505367,1.511487,1.505163,1.505503,1.505503,0
2015-11-10,1.512196,1.514693,1.509434,1.512104,1.512104,0
2015-11-11,1.513775,1.520450,1.513180,1.513890,1.513890,0
2015-11-12,1.522302,1.524623,1.517635,1.522510,1.522510,0
2015-11-13,1.523229,1.526252,1.519203,1.523461,1.523461,0
2015-11-16,1.522209,1.522905,1.518603,1.521792,1.521792,0
2015-11-17,1.520196,1.524111,1.515795,1.520496,1.520496,0
2015-11-18,1.521699,1.524855,1.519064,1.522001,1.522001,0
2015-11-19,1.524390,1.529988,1.524390,1.523926,1.523926,0
2015-11-20,1.528818,1.531159,1.521838,1.528818,1.528818,0
2015-11-23,1.519018,1.519295,1.512722,1.518995,1.518995,0
2015-11-24,1.512699,1.515841,1.505707,1.512905,1.512905,0
2015-11-25,1.508091,1.512402,1.505797,1.508591,1.508591,0
2015-11-26,1.512608,1.513294,1.506932,1.512356,1.512356,0
2015-11-27,1.510300,1.510894,1.503420,1.509981,1.509981,0
2015-11-30,1.503782,1.505797,1.499700,1.503895,1.503895,0
2015-12-01,1.505775,1.512470,1.505344,1.505797,1.505797,0
2015-12-02,1.507909,1.508205,1.494992,1.507795,1.507795,0
2015-12-03,1.494992,1.506478,1.491647,1.494902,1.494902,0
2015-12-04,1.513775,1.515841,1.508205,1.513500,1.513500,0
2015-12-07,1.511259,1.511716,1.505797,1.511259,1.511259,0
2015-12-08,1.505503,1.506024,1.495864,1.505027,1.505027,0
2015-12-09,1.501389,1.517911,1.500690,1.501006,1.501006,0
2015-12-10,1.518395,1.520311,1.511602,1.518395,1.518395,0
2015-12-11,1.516208,1.522997,1.512859,1.516093,1.516093,0
2015-12-14,1.519988,1.520681,1.511259,1.519896,1.519896,0
2015-12-15,1.515932,1.518372,1.503986,1.516070,1.516070,0
2015-12-16,1.504642,1.506206,1.499295,1.504370,1.504370,0
2015-12-17,1.497903,1.499250,1.488317,1.497791,1.497791,0
2015-12-18,1.493005,1.495215,1.488893,1.492961,1.492961,0
2015-12-21,1.490980,1.493206,1.488693,1.490824,1.490824,0
2015-12-22,1.489603,1.490980,1.483019,1.489691,1.489691,0
2015-12-23,1.482206,1.490313,1.482206,1.482338,1.482338,0
2015-12-24,1.487697,1.494098,1.487298,1.487697,1.487697,0
2015-12-25,1.491424,1.494768,1.491424,1.491424,1.491424,0
2015-12-28,1.492537,1.493206,1.488538,1.493206,1.493206,0
2015-12-29,1.489137,1.491424,1.479181,1.489403,1.489403,0
2015-12-30,1.482294,1.485002,1.479728,1.482228,1.482228,0
2015-12-31,1.481767,1.484781,1.474491,1.481921,1.481921,0
2016-01-01,1.473839,1.473839,1.473839,1.473839,1.473839,0
