Id,Start,Name,Impact,Currency
d8b0bcc2-7587-4564-b24d-7d4b21fa18b3,04/03/2015 12:30:00,Unemployment Rate,HIGH,USD
c410e095-5e95-4de8-8bf8-c433cb6fa658,04/06/2015 12:30:00,Fed's Dudley speech,MEDIUM,USD
74722711-e342-43be-89d3-803b2d54f0bd,04/06/2015 13:45:00,S&P Global Composite PMI,MEDIUM,USD
6714df28-54e1-443a-beea-1ce5061a3a01,04/06/2015 13:45:00,S&P Global Services PMI,MEDIUM,USD
912f22ba-ed9f-4905-9f90-5c7c7f5e1537,04/06/2015 14:00:00,ISM Services PMI,HIGH,USD
ff43edb9-256c-4d8a-8460-3ad295c28444,04/06/2015 14:00:00,Labor Market Conditions Index,MEDIUM,USD
d3c754fc-1363-4c92-8206-134c813a9ea8,04/07/2015 19:00:00,Consumer Credit Change,MEDIUM,USD
0f6d8f40-960c-4351-b227-e9f56916aa97,04/08/2015 11:00:00,MBA Mortgage Applications,MEDIUM,USD
a7f44563-389f-475e-9310-ecb8b25314f3,04/08/2015 13:30:00,Fed's Dudley speech,MEDIUM,USD
bc520584-2e87-4d9e-afa9-8e0c62d09e56,04/08/2015 18:00:00,FOMC Minutes,HIGH,USD
c40df525-e59e-4235-9803-d207af610382,04/09/2015 12:30:00,Continuing Jobless Claims,MEDIUM,USD
fbaa3253-5369-4b2e-a28f-c7b9a90b0c4a,04/09/2015 12:30:00,Initial Jobless Claims,MEDIUM,USD
c291a234-3db1-459e-a8b2-908ae7d36513,04/09/2015 14:00:00,Wholesale Inventories,MEDIUM,USD
12f1158e-d987-44d7-8f26-d4054fcc35a8,04/14/2015 12:30:00,Producer Price Index (YoY),MEDIUM,USD
27c1627e-f71e-4f88-b9a1-fda5f50e4720,04/14/2015 12:30:00,Retail Sales (MoM),HIGH,USD
729d4628-1832-4cc4-ad44-695c46df1164,04/14/2015 12:30:00,Retail Sales ex Autos (MoM),MEDIUM,USD
ccf62c4b-6e5b-4839-aa39-5339d7edbdce,04/14/2015 13:30:00,Retail Sales Control Group,MEDIUM,USD
043a761e-5ce0-4177-98f3-92f02950166b,04/14/2015 14:00:00,Business Inventories,MEDIUM,USD
86fc176b-ed8a-42aa-a90a-166a4385a7d6,04/15/2015 11:00:00,MBA Mortgage Applications,MEDIUM,USD
72b14542-0c1d-4c5b-ab2c-b1a9bd078976,04/15/2015 13:15:00,Capacity Utilization,MEDIUM,USD
1856f68e-4bd9-4712-b39f-f2f2f5b76a97,04/15/2015 13:15:00,Industrial Production (MoM),MEDIUM,USD
19ff0e18-be76-42f8-9e7f-3feb66d1a701,04/15/2015 14:00:00,NAHB Housing Market Index,MEDIUM,USD
0d617094-3828-4b15-a4ff-ae6932dfc43b,04/15/2015 18:00:00,Fed's Beige Book,MEDIUM,USD
2fb87df6-b3fb-46e7-a982-4807ca399f1d,04/15/2015 20:00:00,Net Long-Term TIC Flows,MEDIUM,USD
5b00e45b-69a8-4342-9a9a-1672dafb3c7a,04/16/2015 12:30:00,Building Permits (MoM),MEDIUM,USD
6a049a33-5184-4200-8060-177b00a67696,04/16/2015 12:30:00,Continuing Jobless Claims,MEDIUM,USD
0e9a53ce-74bf-4646-9bc8-46dca0137415,04/16/2015 12:30:00,Housing Starts (MoM),MEDIUM,USD
10037d4a-cdb5-44be-9901-3a04a9e9f55e,04/16/2015 12:30:00,Initial Jobless Claims,MEDIUM,USD
3ec31cd0-bd7c-4ce5-b05a-852e0eafcece,04/16/2015 14:00:00,Philadelphia Fed Manufacturing Survey,MEDIUM,USD
77b44a47-c8bc-4556-9e89-7ad0d800cc5f,04/16/2015 19:00:00,Fed's Stanley Fischer speech,MEDIUM,USD
b5d8ac91-b7c6-45fe-8646-d94f4a0f0dd1,04/17/2015 00:00:00,IMF Meeting,MEDIUM,USD
285d5ce8-e6ba-425f-95aa-95d8324ae6a6,04/17/2015 12:30:00,Consumer Price Index (MoM),MEDIUM,USD
582f2c00-61ef-44cd-bebb-9e5e89840708,04/17/2015 12:30:00,Consumer Price Index (YoY),HIGH,USD
146d5264-e4d5-4213-83b8-59752a4f3beb,04/17/2015 12:30:00,Consumer Price Index ex Food & Energy (MoM),MEDIUM,USD
f20a571c-0aa4-45c1-838b-c5f4ccb0ddea,04/17/2015 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
0832021c-8f6e-46a5-adbf-4914c905b53c,04/17/2015 14:00:00,Michigan Consumer Sentiment Index,MEDIUM,USD
7408313b-88cb-45af-a487-ae6c0963c1b7,04/18/2015 00:00:00,IMF Meeting,MEDIUM,USD
91dda043-a2b8-4df2-a879-cb1c9acf7d99,04/19/2015 00:00:00,IMF Meeting,MEDIUM,USD
34abdfff-7b79-498c-95ca-5907b79f7f4f,04/22/2015 11:00:00,MBA Mortgage Applications,MEDIUM,USD
7b744218-b24e-462a-9808-459b05a57c7e,04/22/2015 14:00:00,Existing Home Sales Change (MoM),MEDIUM,USD
1f1f422f-9f08-4072-947e-2666f8c7f590,04/23/2015 12:30:00,Continuing Jobless Claims,MEDIUM,USD
d89a3694-2e60-4551-a029-13dfec9fffe3,04/23/2015 12:30:00,Initial Jobless Claims,MEDIUM,USD
95ca0a5c-becf-4237-8c66-01b3ea6aba9c,04/23/2015 13:45:00,S&P Global Manufacturing PMI,MEDIUM,USD
05051fd5-0701-4f0f-bad0-0ad142bebdfb,04/23/2015 14:00:00,New Home Sales Change (MoM),MEDIUM,USD
676c226e-b736-45da-a634-d7d9947d9433,04/24/2015 12:30:00,Durable Goods Orders,HIGH,USD
5b24ac63-0ae6-424b-941b-32add08aece5,04/24/2015 12:30:00,Durable Goods Orders ex Transportation,MEDIUM,USD
ee8ed7c6-ddb9-4bad-8bef-51b832063262,04/27/2015 13:45:00,S&P Global Composite PMI,MEDIUM,USD
5ccd6b78-2e15-4d52-95ca-5098a6a64a94,04/27/2015 13:45:00,S&P Global Services PMI,MEDIUM,USD
d9ad011a-0f72-46cc-9527-9422cfa2ad02,04/28/2015 14:00:00,Consumer Confidence,HIGH,USD
68c6e4b7-f931-44f7-a643-43cf3385e3b5,04/29/2015 11:00:00,MBA Mortgage Applications,MEDIUM,USD
ecc4044d-e5cf-49e7-a565-ce0259fa9de9,04/29/2015 12:30:00,Core Personal Consumption Expenditures (QoQ),MEDIUM,USD
ca8531bc-fd4a-4cae-a684-f5a9a0243d8d,04/29/2015 12:30:00,Gross Domestic Product Annualized,HIGH,USD
99404202-cef6-4539-a074-b2d2dbf6b095,04/29/2015 12:30:00,Gross Domestic Product Price Index,MEDIUM,USD
1056d45b-5129-4fdd-8ba3-df6580cd79c4,04/29/2015 12:30:00,Personal Consumption Expenditures Prices (QoQ),MEDIUM,USD
60d68054-f461-4e4b-8cde-c85c34ff9029,04/29/2015 14:00:00,Pending Home Sales (YoY),MEDIUM,USD
165af77a-ca40-4fc6-8e61-c880b200c71d,04/29/2015 18:00:00,Fed Interest Rate Decision,HIGH,USD
b1f1e29e-e585-4e89-ab6e-d8c590afa96d,04/30/2015 12:30:00,Continuing Jobless Claims,MEDIUM,USD
af7c85fd-2734-40e5-9ee1-535b4cd7dca9,04/30/2015 12:30:00,Core Personal Consumption Expenditures - Price Index (YoY),MEDIUM,USD
99e6a53a-2c86-4f70-851e-82d4d0e646de,04/30/2015 12:30:00,Initial Jobless Claims,MEDIUM,USD
79e6a3f9-30ed-4686-80ea-d8e623e35c46,04/30/2015 12:30:00,Personal Income (MoM),MEDIUM,USD
ed86a1d0-ef74-4880-bec6-744e17e26507,04/30/2015 12:30:00,Personal Spending,MEDIUM,USD
a95b0575-1013-4c9d-878c-61255c8d53ed,04/30/2015 13:45:00,Chicago Purchasing Managers' Index,MEDIUM,USD
08ccf012-b41b-4976-86ba-5cb17c9f42ea,05/01/2015 13:30:00,Fed's Stanley Fischer speech,MEDIUM,USD
bc585309-ff18-47b3-ac3d-c70415b03aea,05/01/2015 13:45:00,S&P Global Manufacturing PMI,MEDIUM,USD
87e3a330-509c-4823-9ac2-f61d6c63f2a6,05/01/2015 14:00:00,Construction Spending (MoM),MEDIUM,USD
08cba4d4-0c69-4704-b14d-148f660a3cd5,05/01/2015 14:00:00,ISM Manufacturing PMI,HIGH,USD
b7d11b23-bb70-44fe-8d9e-d1026872babc,05/01/2015 14:00:00,ISM Manufacturing Prices Paid,MEDIUM,USD
f3e67c92-369c-4529-b565-0708c1513d82,05/01/2015 14:00:00,Michigan Consumer Sentiment Index,MEDIUM,USD
83a4242c-33f7-4436-b376-a660920f9f13,05/01/2015 19:45:23,Fed's Williams speech,MEDIUM,USD
34eb386a-72f8-4709-b6d4-bda9f018be3c,05/04/2015 14:00:00,Factory Orders (MoM),MEDIUM,USD
ff24a8d1-9465-4c8c-bc91-35902146c7e6,05/05/2015 12:30:00,Goods and Services Trade Balance,MEDIUM,USD
f85f980c-5a3a-4c21-b519-dc90705253e5,05/05/2015 13:45:00,S&P Global Composite PMI,MEDIUM,USD
64d140b8-2419-4f60-bb59-96080d0e1528,05/05/2015 13:45:00,S&P Global Services PMI,MEDIUM,USD
ed0fb3ff-8047-47ac-8a02-cf2647bf994c,05/05/2015 14:00:00,ISM Services PMI,HIGH,USD
3d6bf886-b5f1-4a47-9da0-1df3021f248b,05/06/2015 11:00:00,MBA Mortgage Applications,MEDIUM,USD
5ab12e7c-587e-4913-b0bc-c7b7f96103d7,05/06/2015 12:15:00,ADP Employment Change,MEDIUM,USD
4dbfa29d-cce0-4ada-9f27-0f69114792d8,05/06/2015 13:15:00,Fed's Chair Yellen speech,MEDIUM,USD
487cdb8e-7ba2-4a3e-9ece-c844022801bf,05/07/2015 12:30:00,Continuing Jobless Claims,MEDIUM,USD
37ccedd3-80f0-4eae-b629-bcde96e47cb5,05/07/2015 12:30:00,Initial Jobless Claims,MEDIUM,USD
18bcf63d-4cf0-4f29-884f-3f1e91c2c900,05/07/2015 19:00:00,Consumer Credit Change,MEDIUM,USD
028d3a45-53e4-4cd7-a5bb-38ff70152dc5,05/08/2015 12:30:00,Average Hourly Earnings (YoY),MEDIUM,USD
6b36a3a2-87af-4821-9dc8-e936afad5f8a,05/08/2015 12:30:00,Average Weekly Hours,MEDIUM,USD
797befa8-f628-46d5-9ae8-6df5ed3f2552,05/08/2015 12:30:00,Labor Force Participation Rate,MEDIUM,USD
a6084f8b-9842-4536-a1e0-6eaf46e0b36d,05/08/2015 12:30:00,Nonfarm Payrolls,HIGH,USD
c4d32a9f-b26a-4d80-9c81-aac9cf1a7c18,05/08/2015 12:30:00,Unemployment Rate,HIGH,USD
bd2f3f67-f86d-4ce6-b521-77501fd0eee9,05/11/2015 14:00:00,Labor Market Conditions Index,MEDIUM,USD
56401c9c-eb91-45fe-ae44-254d2757f073,05/12/2015 18:00:00,Monthly Budget Statement,MEDIUM,USD
7ffe745f-3f7f-4da0-87ac-0936eab339e1,05/13/2015 12:30:00,Retail Sales (MoM),HIGH,USD
3ee0e1d3-c5b5-4dff-b0bc-0457143b40b7,05/13/2015 12:30:00,Retail Sales Control Group,MEDIUM,USD
7cae57b9-9ea0-4a73-8405-e66a2e5dc8c0,05/13/2015 12:30:00,Retail Sales ex Autos (MoM),HIGH,USD
5a5fc546-0129-45e7-88de-a01d87f0818f,05/13/2015 17:00:00,10-Year Note Auction,MEDIUM,USD
a53b6c68-edac-439c-96be-fc4d44ae7510,05/15/2015 13:15:00,Capacity Utilization,MEDIUM,USD
e0d9c69c-8f0a-4893-bec4-b049d63e1bae,05/15/2015 13:15:00,Industrial Production (MoM),MEDIUM,USD
f9f85f9d-9d49-4695-b46a-a1856332f352,05/15/2015 14:00:00,Michigan Consumer Sentiment Index,MEDIUM,USD
de934c9c-ccdb-465c-b472-e232b6e9e1f9,05/18/2015 14:00:00,NAHB Housing Market Index,MEDIUM,USD
6e1c2722-c7f5-4967-967f-68c46bdd014f,05/19/2015 12:30:00,Building Permits (MoM),MEDIUM,USD
83e868d6-30f9-4c05-aed5-69755fda0a80,05/19/2015 12:30:00,Housing Starts (MoM),MEDIUM,USD
13308458-1e30-4c8b-8594-1d81ac550e9a,05/20/2015 18:00:00,FOMC Minutes,HIGH,USD
db38829d-928a-4891-98a2-258dce25a5fa,05/21/2015 12:30:00,"Chicago Fed National Activity Index ",MEDIUM,USD
905844ca-4fe5-4f5f-ba5b-6c69426b8198,05/21/2015 13:45:00,S&P Global Manufacturing PMI,MEDIUM,USD
d24558a0-93ee-402b-a6de-72b20ae76480,05/21/2015 14:00:00,Philadelphia Fed Manufacturing Survey,MEDIUM,USD
73975e96-a9e5-4687-b330-0ee0fca4e5d2,05/21/2015 17:30:00,Fed's Stanley Fischer speech,MEDIUM,USD
24d268ae-b0b4-49c1-896d-8be75833e674,05/22/2015 12:30:00,Consumer Price Index (MoM),MEDIUM,USD
3d10f9b6-30d7-469e-bd5a-c28122947df9,05/22/2015 12:30:00,Consumer Price Index (YoY),HIGH,USD
5c3cc1df-9c37-4a4d-a37d-380a23c1406b,05/22/2015 12:30:00,Consumer Price Index ex Food & Energy (MoM),MEDIUM,USD
843ca653-7c21-464d-8c70-5097b8d50174,05/22/2015 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
7f7b9275-52fd-408f-8cc5-e7233ce6a69a,05/22/2015 17:00:00,Fed's Chair Yellen speech,HIGH,USD
93bedfc6-00e0-45f6-9c5d-411636dac08f,05/25/2015 16:45:00,Fed's Stanley Fischer speech,MEDIUM,USD
4f94fa55-ff16-40e4-a180-7281a2908c92,05/26/2015 12:30:00,Durable Goods Orders,HIGH,USD
17cf3952-2317-45b6-897e-e01a0d817ecf,05/26/2015 12:30:00,Durable Goods Orders ex Transportation,HIGH,USD
998c4b91-2916-481e-8b1a-fbaf67e2d7c8,05/26/2015 13:00:00,Housing Price Index (MoM),MEDIUM,USD
51b22e2c-7bca-4869-913e-3e9560d7ced6,05/26/2015 13:00:00,S&P/Case-Shiller Home Price Indices (YoY),MEDIUM,USD
29a12884-75ab-407a-a235-92fc739dac22,05/26/2015 13:45:00,S&P Global Composite PMI,MEDIUM,USD
89442380-ad7c-4f16-b46c-7bb51e66b22a,05/26/2015 13:45:00,S&P Global Services PMI,MEDIUM,USD
e252d55e-498c-43d7-83d4-7ad7c600f5a1,05/26/2015 14:00:00,Consumer Confidence,MEDIUM,USD
065b9cb3-9453-4369-8261-45a2b1b9a301,05/26/2015 14:00:00,New Home Sales (MoM),MEDIUM,USD
fb895386-0d47-44cb-aa5b-85fb0d7a2f4f,05/26/2015 14:00:00,New Home Sales Change (MoM),MEDIUM,USD
83957f75-8faa-4012-a481-a372a4a23158,05/26/2015 14:30:00,Dallas Fed Manufacturing Business Index,MEDIUM,USD
3b10417f-34a0-4a7f-b86a-1ced71708c19,05/26/2015 16:30:00,Fed's Stanley Fischer speech,MEDIUM,USD
eddd2363-3424-4dbf-a2fa-fd2e1002bcb8,05/28/2015 12:30:00,Initial Jobless Claims,MEDIUM,USD
89dd6e23-e3ef-4b8c-a4f1-8188e6b970fb,05/28/2015 14:00:00,Pending Home Sales (MoM),MEDIUM,USD
2e8fc532-c7e4-4b98-8067-7b3509d8ed3d,05/28/2015 14:00:00,Pending Home Sales (YoY),MEDIUM,USD
c6ece10a-ac6e-46cf-a62b-db00d0ea2527,05/29/2015 12:30:00,Core Personal Consumption Expenditures (QoQ),MEDIUM,USD
40e9cc8d-4564-476b-8102-2d11b790031f,05/29/2015 12:30:00,Gross Domestic Product Annualized,HIGH,USD
e6b9eac2-2fc5-4386-ab2f-39c365e66271,05/29/2015 12:30:00,Gross Domestic Product Price Index,MEDIUM,USD
a8dcf2b4-696a-4ca4-b792-39fafacec852,05/29/2015 12:30:00,Personal Consumption Expenditures Prices (QoQ),MEDIUM,USD
a97df2f9-8406-46fe-bf5d-704a4c6b38a1,05/29/2015 13:45:00,Chicago Purchasing Managers' Index,MEDIUM,USD
66fb448f-34f4-4045-bc5e-44050d3ab073,06/01/2015 12:30:00,Core Personal Consumption Expenditures - Price Index (MoM),MEDIUM,USD
56b16512-0b82-48b6-8d4d-95731f1dab40,06/01/2015 12:30:00,Core Personal Consumption Expenditures - Price Index (YoY),MEDIUM,USD
253f82da-4ec3-4989-962f-ad20fc967278,06/01/2015 12:30:00,Personal Consumption Expenditures - Price Index (MoM),MEDIUM,USD
0ea11c64-2ef6-4f30-b652-f67770eff8b1,06/01/2015 12:30:00,Personal Consumption Expenditures - Price Index (YoY),MEDIUM,USD
28b0aba3-5d66-451a-80e1-c170ff7077f8,06/01/2015 12:30:00,Personal Income (MoM),MEDIUM,USD
caab5171-d80d-4508-8cc2-d8b8477e2d19,06/01/2015 12:30:00,Personal Spending,MEDIUM,USD
494202c8-7a49-418f-867a-5fdc8f088895,06/01/2015 13:30:00,Fed's Stanley Fischer speech,MEDIUM,USD
148ec6b8-f53e-4b42-bc9b-8dc2a15c7a98,06/01/2015 13:45:00,S&P Global Manufacturing PMI,MEDIUM,USD
8654ed22-5c63-4b01-ba87-9ea455fb4dad,06/01/2015 14:00:00,Construction Spending (MoM),MEDIUM,USD
3f02b745-2ab8-42e2-8380-455302edd740,06/01/2015 14:00:00,ISM Manufacturing PMI,HIGH,USD
f2c36c9b-4862-4099-9f2f-9d5545fb2436,06/01/2015 14:00:00,ISM Manufacturing Prices Paid,MEDIUM,USD
fd3af50c-88f0-4f19-9215-f2889d122641,06/02/2015 14:00:00,Factory Orders (MoM),MEDIUM,USD
679fc3e6-036e-4365-a61d-200d08a6d659,06/03/2015 12:15:00,ADP Employment Change,MEDIUM,USD
f2354e86-111c-4aae-b1f8-36eec489097c,06/03/2015 12:30:00,Goods and Services Trade Balance,MEDIUM,USD
f76a0f47-c616-4631-ab48-3875579ab6b7,06/03/2015 13:45:00,S&P Global Composite PMI,MEDIUM,USD
ea31c280-e694-477a-a440-3831da142898,06/03/2015 13:45:00,S&P Global Services PMI,MEDIUM,USD
a4331639-6abc-4a67-b306-40440609e344,06/03/2015 14:00:00,ISM Services PMI,MEDIUM,USD
df08c6d0-61f7-47e1-b78f-e6eb5ec4afd5,06/03/2015 18:00:00,Fed's Beige Book,MEDIUM,USD
556c9344-2035-4fb0-811c-0827446f9297,06/04/2015 12:30:00,Initial Jobless Claims,MEDIUM,USD
7803370e-4b8b-4723-937c-e5a749a2ed92,06/05/2015 00:00:00,OPEC Meeting,MEDIUM,USD
b41fa41e-3b56-4cd8-8fbf-c37a287b38a5,06/05/2015 12:30:00,Average Hourly Earnings (YoY),MEDIUM,USD
08b3241c-63a7-4552-9c9d-9addd6a6d69b,06/05/2015 12:30:00,Average Weekly Hours,MEDIUM,USD
b46c4690-4aa3-4e51-a75b-c78b0a2675e2,06/05/2015 12:30:00,Labor Force Participation Rate,MEDIUM,USD
b0458f02-0b4d-44f8-a222-ea18847c9c71,06/05/2015 12:30:00,Nonfarm Payrolls,HIGH,USD
cfe0bd3b-7889-4d28-8af9-67085281a4b1,06/05/2015 12:30:00,Unemployment Rate,HIGH,USD
ebb74780-d6d3-44be-8ca3-7ef18d404e32,06/05/2015 19:00:00,Consumer Credit Change,MEDIUM,USD
7a7f9dce-eb7a-4157-87a7-408dcb383fb2,06/08/2015 14:00:00,Labor Market Conditions Index,MEDIUM,USD
886162c9-ea1c-4eda-adda-eca12d40a4e1,06/10/2015 17:00:00,10-Year Note Auction,MEDIUM,USD
9c0aaa22-8a66-462d-a6da-45c1e5b65ea4,06/10/2015 18:00:00,Monthly Budget Statement,MEDIUM,USD
a91d1923-f927-430a-aad6-95220e32bfcb,06/11/2015 12:30:00,Initial Jobless Claims,MEDIUM,USD
39f3867f-a713-4cf8-88ab-c8fb8f94fb0a,06/11/2015 12:30:00,Retail Sales (MoM),HIGH,USD
98a40487-308d-4fe2-ae55-4de1ca46a9b6,06/11/2015 12:30:00,Retail Sales Control Group,MEDIUM,USD
bf6c0908-1fcc-4294-8d47-855ff67eeebd,06/11/2015 12:30:00,Retail Sales ex Autos (MoM),HIGH,USD
323acb81-2d70-41f6-9b0a-c2ae62e37d7e,06/12/2015 12:30:00,Producer Price Index (YoY),MEDIUM,USD
3681d922-e307-4894-9d65-1e72628dbd72,06/15/2015 13:15:00,Capacity Utilization,MEDIUM,USD
942199b2-5fb1-46b7-b90d-2426387fc852,06/15/2015 13:15:00,Industrial Production (MoM),MEDIUM,USD
3bf73ced-c249-4657-aa33-969559455b1b,06/15/2015 14:00:00,NAHB Housing Market Index,MEDIUM,USD
88345a37-0bbd-461e-8908-596fdbc9bee7,06/16/2015 12:30:00,Building Permits (MoM),MEDIUM,USD
401de934-3539-4c10-b5c3-ffc87ecedabd,06/16/2015 12:30:00,Housing Starts (MoM),MEDIUM,USD
01c08744-0a12-4bef-8f31-5402ba968981,06/17/2015 18:00:00,Fed Interest Rate Decision,HIGH,USD
02118de6-5171-4ff9-a354-0751af19f896,06/17/2015 18:00:00,Fed Monetary Policy Statement,HIGH,USD
a576abfd-2e1d-4436-ac37-3584de263c34,06/17/2015 18:00:00,FOMC Economic Projections,MEDIUM,USD
0ef58231-ef11-4e6c-b349-1b4b1b966d11,06/17/2015 18:30:00,Fed's Monetary Policy Statement and Press Conference,HIGH,USD
af4a160f-2a3e-4ed3-a1fc-1f8913c6fefe,06/18/2015 12:30:00,Consumer Price Index (MoM),MEDIUM,USD
9913b913-6e8a-4399-894b-c6f9a9da6ec0,06/18/2015 12:30:00,Consumer Price Index (YoY),HIGH,USD
6865c7e8-f18d-4f9f-b767-b397366008a3,06/18/2015 12:30:00,Consumer Price Index ex Food & Energy (MoM),MEDIUM,USD
a581262e-7180-4e34-8175-2b077bb3921c,06/18/2015 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
afadd8b7-e424-48ea-af43-b1ba4e773a86,06/18/2015 12:30:00,Initial Jobless Claims,MEDIUM,USD
2f15a0a6-4361-4637-8ead-47739c3fe4f0,06/18/2015 14:00:00,Philadelphia Fed Manufacturing Survey,MEDIUM,USD
0d0f7279-4836-4460-8d79-f9347c3a7169,06/22/2015 12:30:00,"Chicago Fed National Activity Index ",MEDIUM,USD
b6b845db-b3c9-4548-9c4e-5aa946c81f59,06/23/2015 12:30:00,Durable Goods Orders,HIGH,USD
81dd1f3a-7a40-4da5-89cf-18709d74e433,06/23/2015 12:30:00,Durable Goods Orders ex Transportation,HIGH,USD
9f9ebd0c-91ef-4ed0-9a72-2d8c083ee9d1,06/23/2015 13:00:00,Housing Price Index (MoM),MEDIUM,USD
049b0317-d1a7-41f1-af2e-df361e4a95a3,06/23/2015 13:45:00,S&P Global Manufacturing PMI,MEDIUM,USD
7bbee7f0-c383-4c05-af68-4f6487e84080,06/23/2015 14:00:00,New Home Sales (MoM),MEDIUM,USD
1377f94b-5f49-4465-a52d-9fb91de1a493,06/23/2015 14:00:00,New Home Sales Change (MoM),MEDIUM,USD
d4993f9f-f49c-401c-b94a-55c3b401883e,06/24/2015 12:30:00,Core Personal Consumption Expenditures (QoQ),MEDIUM,USD
ac3e3280-d951-4107-8d08-be3aec9b2d6a,06/24/2015 12:30:00,Gross Domestic Product Annualized,HIGH,USD
58349087-7e59-4e78-bc27-54827ab81aa0,06/24/2015 12:30:00,Gross Domestic Product Price Index,HIGH,USD
a2452da9-843b-49e0-a7e0-7eadb5b36ef4,06/24/2015 12:30:00,Personal Consumption Expenditures Prices (QoQ),MEDIUM,USD
87c4e26c-cb81-45ee-bca1-c6b5d0d79504,06/25/2015 12:30:00,Continuing Jobless Claims,MEDIUM,USD
a7f18545-2965-4a0f-8383-e57505b9da6e,06/25/2015 12:30:00,Initial Jobless Claims,MEDIUM,USD
5225fbcb-aa10-4f2f-976c-6c7b3a01e7d3,06/25/2015 12:30:00,Personal Income (MoM),MEDIUM,USD
f2f8cbc0-22f6-4e47-a6c4-75be62db358a,06/25/2015 13:45:00,S&P Global Composite PMI,MEDIUM,USD
7d4f328b-98f7-449c-b9d2-1d532d0bb816,06/25/2015 13:45:00,S&P Global Services PMI,MEDIUM,USD
d9dd566f-aade-4d09-9991-f8fe1f08c2b0,06/29/2015 14:00:00,Pending Home Sales (MoM),MEDIUM,USD
598eb453-9e26-46eb-865b-f2c4fa150964,06/29/2015 14:00:00,Pending Home Sales (YoY),MEDIUM,USD
60e8d586-a2f5-4b1d-ac49-1ece5fe596f0,06/29/2015 14:30:00,Dallas Fed Manufacturing Business Index,MEDIUM,USD
5f800b81-c6aa-4c81-983b-ca9e47ec2d00,06/30/2015 13:00:00,S&P/Case-Shiller Home Price Indices (YoY),MEDIUM,USD
af1d9a7c-e2bb-45bf-81fd-139fd845c839,06/30/2015 13:45:00,Chicago Purchasing Managers' Index,MEDIUM,USD
1c5f57dd-67c4-464c-bc26-aea10c04d9b4,06/30/2015 14:00:00,Consumer Confidence,MEDIUM,USD
508fc1b8-6ca0-4db7-bf25-a04782bbf474,07/01/2015 12:15:00,ADP Employment Change,MEDIUM,USD
39432d7a-5abf-43e9-a9cb-747fd472fd89,07/01/2015 13:45:00,S&P Global Manufacturing PMI,MEDIUM,USD
c830f60a-3bdd-4c33-abfc-6ec62961353f,07/01/2015 14:00:00,Construction Spending (MoM),MEDIUM,USD
7664a0c7-8c77-4ce4-8a37-1b3cab8afaf5,07/01/2015 14:00:00,ISM Manufacturing PMI,HIGH,USD
7b12b6c3-9080-426d-b88b-75d2c396cd50,07/01/2015 14:00:00,ISM Manufacturing Prices Paid,MEDIUM,USD
c93262f6-523a-40fa-aeb9-dbb388fad5d0,07/02/2015 12:30:00,Average Hourly Earnings (YoY),MEDIUM,USD
1a2a8134-b54f-44a5-9b4a-7daeb7434228,07/02/2015 12:30:00,Average Weekly Hours,MEDIUM,USD
1c50dc3f-0bce-4391-85c6-1b0ce65412fc,07/02/2015 12:30:00,Initial Jobless Claims,MEDIUM,USD
b6169671-6f9c-4c03-8bb5-58eb2721352f,07/02/2015 12:30:00,Labor Force Participation Rate,MEDIUM,USD
6181c529-e014-4e96-9fe4-9f398e5888aa,07/02/2015 12:30:00,Nonfarm Payrolls,HIGH,USD
80820955-7ec2-42f3-9fdf-d17563b7e2c6,07/02/2015 12:30:00,Unemployment Rate,HIGH,USD
946d364f-f732-431f-9308-64dc71913178,07/02/2015 14:00:00,Factory Orders (MoM),MEDIUM,USD
47715586-8b5e-47e5-985d-0bc154786a80,07/02/2015 19:00:00,Baker Hughes US Oil Rig Count,MEDIUM,USD
8268d8db-592c-4494-b010-12ab60f55e2f,07/06/2015 13:45:00,S&P Global Composite PMI,MEDIUM,USD
2ecf5655-c7c2-45f0-8037-192aaa073353,07/06/2015 13:45:00,S&P Global Services PMI,MEDIUM,USD
508b3715-3035-41c5-9761-d9ea61aaf3ae,07/06/2015 14:00:00,ISM Services PMI,MEDIUM,USD
24469ced-3af8-4361-8e11-8a6c1b4f507e,07/06/2015 14:35:33,Labor Market Conditions Index,MEDIUM,USD
d1b95eca-b76b-4e4e-bd83-94c389e02f0e,07/07/2015 12:30:00,Goods and Services Trade Balance,MEDIUM,USD
fc3923b9-4e41-4305-9e85-2faacd86fb0c,07/08/2015 17:00:00,10-Year Note Auction,MEDIUM,USD
f62f5201-f6e9-499b-8d96-4750032f2302,07/08/2015 18:00:00,FOMC Minutes,HIGH,USD
1809c7a8-ab86-45af-9411-8980311f308f,07/08/2015 19:00:00,Consumer Credit Change,MEDIUM,USD
3ae56618-0155-40f5-8119-511b28b8b776,07/09/2015 12:30:00,Initial Jobless Claims,MEDIUM,USD
3c143a78-57c9-449a-968a-453cba512653,07/09/2015 19:00:00,Baker Hughes US Oil Rig Count,MEDIUM,USD
5dc887a1-3efd-4564-92c6-c5a96d26c860,07/10/2015 16:30:00,Fed's Chair Yellen speech,MEDIUM,USD
cea96961-d35d-42ef-9bc3-2a3828ded31c,07/13/2015 18:00:00,Monthly Budget Statement,MEDIUM,USD
